Gyáriszám,Azonosító,Kezdõ_dátum,Záró dátum,Hatásos_érték_[kWh],Hatásos státusz,Hatásos vesz érték [kWh],Hatásos vesz státusz,Szaldó érték [kWh],Szaldó státusz
9940220802,HU000220F11-S00000000000007928672,2025-01-15 22:30:00,2025-01-15 22:45,0.049,2,0.0,2,0.049,2
9940220802,HU000220F11-S00000000000007928672,2025-01-15 22:45:00,2025-01-15 23:00,0.047,2,0.0,2,0.047,2
9940220802,HU000220F11-S00000000000007928672,2025-01-15 23:00:00,2025-01-15 23:15,0.035,2,0.0,2,0.035,2
9940220802,HU000220F11-S00000000000007928672,2025-01-15 23:15:00,2025-01-15 23:30,0.04,2,0.0,2,0.04,2
9940220802,HU000220F11-S00000000000007928672,2025-01-15 23:30:00,2025-01-15 23:45,0.032,2,0.0,2,0.032,2
9940220802,HU000220F11-S00000000000007928672,2025-01-15 23:45:00,2025-01-16 00:00,0.038,2,0.0,2,0.038,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 00:00:00,2025-01-16 00:15,0.032,2,0.0,2,0.032,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 00:15:00,2025-01-16 00:30,0.148,2,0.0,2,0.148,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 00:30:00,2025-01-16 00:45,0.034,2,0.0,2,0.034,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 00:45:00,2025-01-16 01:00,0.037,2,0.0,2,0.037,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 01:00:00,2025-01-16 01:15,0.034,2,0.0,2,0.034,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 01:15:00,2025-01-16 01:30,0.038,2,0.0,2,0.038,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 01:30:00,2025-01-16 01:45,0.033,2,0.0,2,0.033,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 01:45:00,2025-01-16 02:00,0.037,2,0.0,2,0.037,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 02:00:00,2025-01-16 02:15,0.188,2,0.0,2,0.188,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 02:15:00,2025-01-16 02:30,0.162,2,0.0,2,0.162,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 02:30:00,2025-01-16 02:45,0.16,2,0.0,2,0.16,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 02:45:00,2025-01-16 03:00,0.159,2,0.0,2,0.159,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 03:00:00,2025-01-16 03:15,0.161,2,0.0,2,0.161,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 03:15:00,2025-01-16 03:30,0.153,2,0.0,2,0.153,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 03:30:00,2025-01-16 03:45,0.136,2,0.0,2,0.136,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 03:45:00,2025-01-16 04:00,0.159,2,0.0,2,0.159,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 04:00:00,2025-01-16 04:15,0.232,2,0.0,2,0.232,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 04:15:00,2025-01-16 04:30,0.035,2,0.0,2,0.035,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 04:30:00,2025-01-16 04:45,0.036,2,0.0,2,0.036,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 04:45:00,2025-01-16 05:00,0.033,2,0.0,2,0.033,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 05:00:00,2025-01-16 05:15,0.038,2,0.0,2,0.038,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 05:15:00,2025-01-16 05:30,0.033,2,0.0,2,0.033,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 05:30:00,2025-01-16 05:45,0.038,2,0.0,2,0.038,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 05:45:00,2025-01-16 06:00,0.129,2,0.0,2,0.129,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 06:00:00,2025-01-16 06:15,0.039,2,0.0,2,0.039,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 06:15:00,2025-01-16 06:30,0.054,2,0.0,2,0.054,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 06:30:00,2025-01-16 06:45,0.371,2,0.0,2,0.371,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 06:45:00,2025-01-16 07:00,0.479,2,0.0,2,0.479,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 07:00:00,2025-01-16 07:15,0.045,2,0.0,2,0.045,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 07:15:00,2025-01-16 07:30,0.038,2,0.0,2,0.038,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 07:30:00,2025-01-16 07:45,0.043,2,0.0,2,0.043,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 07:45:00,2025-01-16 08:00,0.334,2,0.0,2,0.334,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 08:00:00,2025-01-16 08:15,0.787,2,0.0,2,0.787,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 08:15:00,2025-01-16 08:30,0.294,2,0.0,2,0.294,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 08:30:00,2025-01-16 08:45,0.278,2,0.0,2,0.278,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 08:45:00,2025-01-16 09:00,0.164,2,0.0,2,0.164,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 09:00:00,2025-01-16 09:15,0.151,2,0.0,2,0.151,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 09:15:00,2025-01-16 09:30,0.15,2,0.0,2,0.15,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 09:30:00,2025-01-16 09:45,0.334,2,0.0,2,0.334,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 09:45:00,2025-01-16 10:00,0.43,2,0.0,2,0.43,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 10:00:00,2025-01-16 10:15,0.835,2,0.0,2,0.835,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 10:15:00,2025-01-16 10:30,0.699,2,0.0,2,0.699,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 10:30:00,2025-01-16 10:45,0.693,2,0.0,2,0.693,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 10:45:00,2025-01-16 11:00,0.676,2,0.0,2,0.676,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 11:00:00,2025-01-16 11:15,0.65,2,0.0,2,0.65,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 11:15:00,2025-01-16 11:30,0.557,2,0.0,2,0.557,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 11:30:00,2025-01-16 11:45,0.316,2,0.0,2,0.316,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 11:45:00,2025-01-16 12:00,0.152,2,0.0,2,0.152,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 12:00:00,2025-01-16 12:15,0.04,2,0.0,2,0.04,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 12:15:00,2025-01-16 12:30,0.039,2,0.0,2,0.039,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 12:30:00,2025-01-16 12:45,0.04,2,0.0,2,0.04,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 12:45:00,2025-01-16 13:00,0.037,2,0.0,2,0.037,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 13:00:00,2025-01-16 13:15,0.256,2,0.0,2,0.256,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 13:15:00,2025-01-16 13:30,0.407,2,0.0,2,0.407,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 13:30:00,2025-01-16 13:45,0.018,2,0.0,2,0.018,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 13:45:00,2025-01-16 14:00,0.13,2,0.0,2,0.13,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 14:00:00,2025-01-16 14:15,0.019,2,0.0,2,0.019,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 14:15:00,2025-01-16 14:30,0.016,2,0.0,2,0.016,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 14:30:00,2025-01-16 14:45,0.015,2,0.0,2,0.015,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 14:45:00,2025-01-16 15:00,0.017,2,0.0,2,0.017,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 15:00:00,2025-01-16 15:15,0.017,2,0.0,2,0.017,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 15:15:00,2025-01-16 15:30,0.016,2,0.0,2,0.016,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 15:30:00,2025-01-16 15:45,0.824,2,0.0,2,0.824,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 15:45:00,2025-01-16 16:00,0.416,2,0.0,2,0.416,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 16:00:00,2025-01-16 16:15,0.242,2,0.0,2,0.242,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 16:15:00,2025-01-16 16:30,0.747,2,0.0,2,0.747,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 16:30:00,2025-01-16 16:45,0.794,2,0.0,2,0.794,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 16:45:00,2025-01-16 17:00,1.034,2,0.0,2,1.034,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 17:00:00,2025-01-16 17:15,0.877,2,0.0,2,0.877,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 17:15:00,2025-01-16 17:30,0.716,2,0.0,2,0.716,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 17:30:00,2025-01-16 17:45,0.369,2,0.0,2,0.369,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 17:45:00,2025-01-16 18:00,0.357,2,0.0,2,0.357,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 18:00:00,2025-01-16 18:15,0.353,2,0.0,2,0.353,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 18:15:00,2025-01-16 18:30,0.852,2,0.0,2,0.852,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 18:30:00,2025-01-16 18:45,0.174,2,0.0,2,0.174,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 18:45:00,2025-01-16 19:00,0.441,2,0.0,2,0.441,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 19:00:00,2025-01-16 19:15,0.559,2,0.0,2,0.559,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 19:15:00,2025-01-16 19:30,0.187,2,0.0,2,0.187,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 19:30:00,2025-01-16 19:45,0.237,2,0.0,2,0.237,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 19:45:00,2025-01-16 20:00,0.238,2,0.0,2,0.238,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 20:00:00,2025-01-16 20:15,0.525,2,0.0,2,0.525,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 20:15:00,2025-01-16 20:30,0.537,2,0.0,2,0.537,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 20:30:00,2025-01-16 20:45,0.361,2,0.0,2,0.361,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 20:45:00,2025-01-16 21:00,0.022,2,0.0,2,0.022,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 21:00:00,2025-01-16 21:15,0.03,2,0.0,2,0.03,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 21:15:00,2025-01-16 21:30,0.033,2,0.0,2,0.033,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 21:30:00,2025-01-16 21:45,0.031,2,0.0,2,0.031,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 21:45:00,2025-01-16 22:00,0.033,2,0.0,2,0.033,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 22:00:00,2025-01-16 22:15,0.03,2,0.0,2,0.03,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 22:15:00,2025-01-16 22:30,0.035,2,0.0,2,0.035,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 22:30:00,2025-01-16 22:45,0.026,2,0.0,2,0.026,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 22:45:00,2025-01-16 23:00,0.018,2,0.0,2,0.018,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 23:00:00,2025-01-16 23:15,0.013,2,0.0,2,0.013,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 23:15:00,2025-01-16 23:30,0.018,2,0.0,2,0.018,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 23:30:00,2025-01-16 23:45,0.016,2,0.0,2,0.016,2
9940220802,HU000220F11-S00000000000007928672,2025-01-16 23:45:00,2025-01-17 00:00,0.017,2,0.0,2,0.017,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 00:00:00,2025-01-17 00:15,0.014,2,0.0,2,0.014,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 00:15:00,2025-01-17 00:30,0.018,2,0.0,2,0.018,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 00:30:00,2025-01-17 00:45,0.014,2,0.0,2,0.014,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 00:45:00,2025-01-17 01:00,0.018,2,0.0,2,0.018,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 01:00:00,2025-01-17 01:15,0.013,2,0.0,2,0.013,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 01:15:00,2025-01-17 01:30,0.019,2,0.0,2,0.019,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 01:30:00,2025-01-17 01:45,0.013,2,0.0,2,0.013,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 01:45:00,2025-01-17 02:00,0.018,2,0.0,2,0.018,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 02:00:00,2025-01-17 02:15,0.012,2,0.0,2,0.012,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 02:15:00,2025-01-17 02:30,0.02,2,0.0,2,0.02,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 02:30:00,2025-01-17 02:45,0.013,2,0.0,2,0.013,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 02:45:00,2025-01-17 03:00,0.019,2,0.0,2,0.019,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 03:00:00,2025-01-17 03:15,0.086,2,0.0,2,0.086,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 03:15:00,2025-01-17 03:30,0.164,2,0.0,2,0.164,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 03:30:00,2025-01-17 03:45,0.122,2,0.0,2,0.122,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 03:45:00,2025-01-17 04:00,0.145,2,0.0,2,0.145,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 04:00:00,2025-01-17 04:15,0.129,2,0.0,2,0.129,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 04:15:00,2025-01-17 04:30,0.143,2,0.0,2,0.143,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 04:30:00,2025-01-17 04:45,0.194,2,0.0,2,0.194,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 04:45:00,2025-01-17 05:00,0.054,2,0.0,2,0.054,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 05:00:00,2025-01-17 05:15,0.021,2,0.0,2,0.021,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 05:15:00,2025-01-17 05:30,0.173,2,0.0,2,0.173,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 05:30:00,2025-01-17 05:45,0.137,2,0.0,2,0.137,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 05:45:00,2025-01-17 06:00,0.142,2,0.0,2,0.142,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 06:00:00,2025-01-17 06:15,0.136,2,0.0,2,0.136,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 06:15:00,2025-01-17 06:30,0.141,2,0.0,2,0.141,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 06:30:00,2025-01-17 06:45,0.11,2,0.0,2,0.11,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 06:45:00,2025-01-17 07:00,0.139,2,0.0,2,0.139,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 07:00:00,2025-01-17 07:15,0.14,2,0.0,2,0.14,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 07:15:00,2025-01-17 07:30,0.143,2,0.0,2,0.143,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 07:30:00,2025-01-17 07:45,0.134,2,0.0,2,0.134,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 07:45:00,2025-01-17 08:00,0.113,2,0.0,2,0.113,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 08:00:00,2025-01-17 08:15,0.072,2,0.0,2,0.072,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 08:15:00,2025-01-17 08:30,0.018,2,0.0,2,0.018,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 08:30:00,2025-01-17 08:45,0.015,2,0.0,2,0.015,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 08:45:00,2025-01-17 09:00,0.015,2,0.0,2,0.015,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 09:00:00,2025-01-17 09:15,0.128,2,0.0,2,0.128,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 09:15:00,2025-01-17 09:30,0.141,2,0.0,2,0.141,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 09:30:00,2025-01-17 09:45,0.139,2,0.0,2,0.139,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 09:45:00,2025-01-17 10:00,0.135,2,0.0,2,0.135,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 10:00:00,2025-01-17 10:15,0.123,2,0.0,2,0.123,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 10:15:00,2025-01-17 10:30,0.017,2,0.0,2,0.017,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 10:30:00,2025-01-17 10:45,0.015,2,0.0,2,0.015,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 10:45:00,2025-01-17 11:00,0.014,2,0.0,2,0.014,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 11:00:00,2025-01-17 11:15,0.04,2,0.0,2,0.04,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 11:15:00,2025-01-17 11:30,0.15,2,0.0,2,0.15,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 11:30:00,2025-01-17 11:45,0.141,2,0.0,2,0.141,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 11:45:00,2025-01-17 12:00,0.139,2,0.0,2,0.139,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 12:00:00,2025-01-17 12:15,0.117,2,0.0,2,0.117,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 12:15:00,2025-01-17 12:30,0.092,2,0.0,2,0.092,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 12:30:00,2025-01-17 12:45,0.164,2,0.0,2,0.164,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 12:45:00,2025-01-17 13:00,0.013,2,0.0,2,0.013,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 13:00:00,2025-01-17 13:15,0.019,2,0.0,2,0.019,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 13:15:00,2025-01-17 13:30,0.014,2,0.0,2,0.014,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 13:30:00,2025-01-17 13:45,0.168,2,0.0,2,0.168,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 13:45:00,2025-01-17 14:00,0.137,2,0.0,2,0.137,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 14:00:00,2025-01-17 14:15,0.123,2,0.0,2,0.123,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 14:15:00,2025-01-17 14:30,0.117,2,0.0,2,0.117,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 14:30:00,2025-01-17 14:45,0.019,2,0.0,2,0.019,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 14:45:00,2025-01-17 15:00,0.011,2,0.0,2,0.011,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 15:00:00,2025-01-17 15:15,0.021,2,0.0,2,0.021,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 15:15:00,2025-01-17 15:30,0.012,2,0.0,2,0.012,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 15:30:00,2025-01-17 15:45,0.117,2,0.0,2,0.117,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 15:45:00,2025-01-17 16:00,0.137,2,0.0,2,0.137,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 16:00:00,2025-01-17 16:15,0.34,2,0.0,2,0.34,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 16:15:00,2025-01-17 16:30,0.933,2,0.0,2,0.933,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 16:30:00,2025-01-17 16:45,1.154,2,0.0,2,1.154,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 16:45:00,2025-01-17 17:00,1.211,2,0.0,2,1.211,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 17:00:00,2025-01-17 17:15,1.226,2,0.0,2,1.226,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 17:15:00,2025-01-17 17:30,1.041,2,0.0,2,1.041,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 17:30:00,2025-01-17 17:45,0.809,2,0.0,2,0.809,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 17:45:00,2025-01-17 18:00,0.799,2,0.0,2,0.799,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 18:00:00,2025-01-17 18:15,0.424,2,0.0,2,0.424,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 18:15:00,2025-01-17 18:30,0.377,2,0.0,2,0.377,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 18:30:00,2025-01-17 18:45,0.129,2,0.0,2,0.129,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 18:45:00,2025-01-17 19:00,0.434,2,0.0,2,0.434,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 19:00:00,2025-01-17 19:15,0.733,2,0.0,2,0.733,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 19:15:00,2025-01-17 19:30,0.675,2,0.0,2,0.675,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 19:30:00,2025-01-17 19:45,0.425,2,0.0,2,0.425,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 19:45:00,2025-01-17 20:00,0.45,2,0.0,2,0.45,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 20:00:00,2025-01-17 20:15,0.725,2,0.0,2,0.725,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 20:15:00,2025-01-17 20:30,0.075,2,0.0,2,0.075,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 20:30:00,2025-01-17 20:45,0.094,2,0.0,2,0.094,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 20:45:00,2025-01-17 21:00,0.02,2,0.0,2,0.02,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 21:00:00,2025-01-17 21:15,0.038,2,0.0,2,0.038,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 21:15:00,2025-01-17 21:30,0.03,2,0.0,2,0.03,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 21:30:00,2025-01-17 21:45,0.035,2,0.0,2,0.035,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 21:45:00,2025-01-17 22:00,0.029,2,0.0,2,0.029,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 22:00:00,2025-01-17 22:15,0.149,2,0.0,2,0.149,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 22:15:00,2025-01-17 22:30,0.026,2,0.0,2,0.026,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 22:30:00,2025-01-17 22:45,0.031,2,0.0,2,0.031,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 22:45:00,2025-01-17 23:00,0.025,2,0.0,2,0.025,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 23:00:00,2025-01-17 23:15,0.033,2,0.0,2,0.033,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 23:15:00,2025-01-17 23:30,0.026,2,0.0,2,0.026,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 23:30:00,2025-01-17 23:45,0.031,2,0.0,2,0.031,2
9940220802,HU000220F11-S00000000000007928672,2025-01-17 23:45:00,2025-01-18 00:00,0.025,2,0.0,2,0.025,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 00:00:00,2025-01-18 00:15,0.027,2,0.0,2,0.027,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 00:15:00,2025-01-18 00:30,0.013,2,0.0,2,0.013,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 00:30:00,2025-01-18 00:45,0.135,2,0.0,2,0.135,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 00:45:00,2025-01-18 01:00,0.011,2,0.0,2,0.011,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 01:00:00,2025-01-18 01:15,0.021,2,0.0,2,0.021,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 01:15:00,2025-01-18 01:30,0.013,2,0.0,2,0.013,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 01:30:00,2025-01-18 01:45,0.174,2,0.0,2,0.174,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 01:45:00,2025-01-18 02:00,0.138,2,0.0,2,0.138,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 02:00:00,2025-01-18 02:15,0.146,2,0.0,2,0.146,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 02:15:00,2025-01-18 02:30,0.136,2,0.0,2,0.136,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 02:30:00,2025-01-18 02:45,0.143,2,0.0,2,0.143,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 02:45:00,2025-01-18 03:00,0.124,2,0.0,2,0.124,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 03:00:00,2025-01-18 03:15,0.021,2,0.0,2,0.021,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 03:15:00,2025-01-18 03:30,0.012,2,0.0,2,0.012,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 03:30:00,2025-01-18 03:45,0.137,2,0.0,2,0.137,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 03:45:00,2025-01-18 04:00,0.013,2,0.0,2,0.013,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 04:00:00,2025-01-18 04:15,0.02,2,0.0,2,0.02,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 04:15:00,2025-01-18 04:30,0.012,2,0.0,2,0.012,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 04:30:00,2025-01-18 04:45,0.019,2,0.0,2,0.019,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 04:45:00,2025-01-18 05:00,0.012,2,0.0,2,0.012,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 05:00:00,2025-01-18 05:15,0.02,2,0.0,2,0.02,2
9940220802,HU000220F11-S00000000000007928672,2025-01-18 05:15:00,2025-01-18 05:30,0.012,2,0.0,2,0.012,2
